id,subject,subject_en,domain,domain_en,name,type,age_range_start,age_range_end,stage,description,evidence,assessment_prompt,cn_standards,source_gap_id,origin
mtc_593,生物学,Biology,遗传与进化,Heredity & Evolution,基因的表达·转录与翻译,CONCEPTUAL,16,17,高中(10~12年级),理解基因的概念，掌握遗传信息的转录（DNA→mRNA）和翻译（mRNA→蛋白质）的过程，理解中心法则的内容和密码子的概念，了解tRNA和核糖体在翻译中的作用。,能比较转录和复制的异同；能说明翻译过程中密码子和tRNA的作用；能画出中心法则示意图,给 {{name}} 一段DNA编码链的碱基序列，请他写出转录出的mRNA序列和对应的氨基酸序列（借助密码子表）。,moe-2022-bio:SH.HE.04,G-SH-BIO-02,progression
mtc_594,生物学,Biology,遗传与进化,Heredity & Evolution,基因的分离定律,CONCEPTUAL,16,17,高中(10~12年级),理解孟德尔一对相对性状的杂交实验，掌握分离定律的实质（等位基因在减数分裂形成配子时彼此分离），能运用分离定律分析后代的基因型和表现型比例，能进行概率计算。,能运用分离定律分析一对相对性状的遗传；能画出遗传图解并计算后代概率；能判断显隐性关系和基因型,让 {{name}} 用分离定律分析：一对杂合子（Aa）夫妇生出白化病小孩（aa）的概率是多少，再生的第二个孩子患病的概率又是多少。,moe-2022-bio:SH.HE.05,G-SH-BIO-02,progression
mtc_595,生物学,Biology,遗传与进化,Heredity & Evolution,基因的自由组合定律,CONCEPTUAL,16,17,高中(10~12年级),理解孟德尔两对相对性状的杂交实验，掌握自由组合定律的实质（位于非同源染色体上的非等位基因自由组合），能运用自由组合定律分析两对或多对相对性状的遗传，能进行概率的乘法运算。,能运用自由组合定律分析两对相对性状的遗传；能利用分枝法或棋盘法计算后代比例；能解决多对基因自由组合问题,让 {{name}} 分析：基因型为AaBb的个体自交（两对基因独立遗传），后代中基因型为AABB和表现型为双隐性的概率分别是多少。,moe-2022-bio:SH.HE.06,G-SH-BIO-02,progression
mtc_596,生物学,Biology,遗传与进化,Heredity & Evolution,伴性遗传与人类遗传病,CONCEPTUAL,16,18,高中(10~12年级),理解性染色体上的基因的遗传特点（伴性遗传），掌握伴X染色体隐性遗传（色盲、血友病）和显性遗传的特点，能进行遗传系谱的分析，了解常见的人类遗传病（单基因、多基因、染色体异常遗传病）。,能说明伴X染色体隐性遗传的特点；能分析遗传系谱图判断遗传方式；能说出人类遗传病的类型和预防,给 {{name}} 一张红绿色盲的遗传系谱图，请他判断遗传方式，并计算某后代患病的概率。,moe-2022-bio:SH.HE.07,G-SH-BIO-02,progression
mtc_597,生物学,Biology,遗传与进化,Heredity & Evolution,基因突变与基因重组,CONCEPTUAL,16,18,高中(10~12年级),理解基因突变（碱基对的增添、缺失、替换）的概念、特点和意义（生物变异的根本来源），理解基因重组（自由组合和交叉互换）的类型和意义，能区分基因突变和基因重组。,能说出基因突变的概念特点和意义；能说明基因重组的两种类型；能区分基因突变和基因重组对生物变异的不同作用,让 {{name}} 说说基因突变和基因重组有什么不同，为什么说基因突变是生物变异的根本来源。,moe-2022-bio:SH.HE.08,G-SH-BIO-02,progression
mtc_598,生物学,Biology,遗传与进化,Heredity & Evolution,染色体变异,CONCEPTUAL,16,18,高中(10~12年级),理解染色体结构的变异（缺失、重复、倒位、易位）和染色体数目的变异（整倍体变异和非整倍体变异），掌握二倍体、多倍体和单倍体的概念，了解多倍体育种和单倍体育种的方法。,能区分染色体结构变异的四种类型；能说明多倍体和单倍体的概念和特点；能比较多倍体育种和单倍体育种,让 {{name}} 说说无籽西瓜是怎样培育出来的，用到了什么原理，与无籽番茄有什么本质区别。,moe-2022-bio:SH.HE.09,G-SH-BIO-02,progression
mtc_599,生物学,Biology,遗传与进化,Heredity & Evolution,现代生物进化理论,CONCEPTUAL,17,18,高中(10~12年级),理解现代生物进化理论的核心内容（种群是生物进化的基本单位、突变和基因重组提供进化的原材料、自然选择决定进化方向、隔离导致物种形成），掌握基因频率的概念和计算。,能说明种群基因频率的变化导致生物进化；能计算基因频率和基因型频率；能解释隔离与物种形成的关系,给 {{name}} 一个种群中某基因各基因型的数量，请他计算基因频率，并说说自然选择是怎样改变基因频率的。,moe-2022-bio:SH.HE.10,G-SH-BIO-02,progression
mtc_600,历史,History,中外历史纲要(上)·中国史,Chinese History,中华文明的起源与早期国家,CONCEPTUAL,15,16,高中(10~12年级),了解中华文明起源的考古发现（元谋人、仰韶文化、良渚文化等），认识夏商西周早期国家的基本特征，理解分封制、宗法制和礼乐制的作用和影响。,能说出中华文明起源的几个代表文化和考古发现；能说明分封制和宗法制的内容及作用；能理解早期国家的治理特征,让 {{name}} 说说西周的分封制是怎样巩固统治的，它和宗法制有什么关系。,moe-2022-history:SH.CH.01,G-SH-HIST-01,progression
mtc_601,历史,History,中外历史纲要(上)·中国史,Chinese History,统一多民族国家的建立·秦汉时期,CONCEPTUAL,15,16,高中(10~12年级),理解秦统一的历史意义和巩固统一的措施（郡县制、统一文字货币度量衡），了解西汉的强盛（汉武帝大一统的政治经济文化措施），认识统一多民族封建国家的形成。,能说出秦巩固统一的主要措施；能说明汉武帝大一统的措施及影响；能理解秦汉在中国历史上的奠基意义,让 {{name}} 说说秦始皇和汉武帝各采取了哪些措施巩固统一，郡县制与分封制有什么本质不同。,moe-2022-history:SH.CH.02,G-SH-HIST-01,progression
mtc_602,历史,History,中外历史纲要(上)·中国史,Chinese History,三国两晋南北朝的民族交融,CONCEPTUAL,15,16,高中(10~12年级),了解三国两晋南北朝政权更迭的基本线索，认识这一时期民族交融（北方少数民族内迁、北魏孝文帝改革）和江南开发的历史意义，理解分裂中孕育着统一的因素。,能梳理三国两晋南北朝的政权更替线索；能说明北魏孝文帝改革的内容和意义；能理解民族交融的历史作用,让 {{name}} 说说北魏孝文帝改革有哪些内容，对中华民族的发展有什么深远影响。,moe-2022-history:SH.CH.03,G-SH-HIST-01,progression
mtc_603,历史,History,中外历史纲要(上)·中国史,Chinese History,繁荣与开放的时代·隋唐,CONCEPTUAL,15,16,高中(10~12年级),了解隋唐时期的繁荣与开放（大运河、科举制、贞观之治、开元盛世），认识唐朝在制度建设（三省六部制）、民族关系和中外交流方面的成就，理解盛唐气象。,能说明科举制和三省六部制的意义；能说出贞观之治和开元盛世的特点；能举出唐朝中外交流的典型事例,让 {{name}} 说说科举制对中国社会产生了怎样的深远影响，唐朝为什么能出现开元盛世。,moe-2022-history:SH.CH.04,G-SH-HIST-01,progression
mtc_604,历史,History,中外历史纲要(上)·中国史,Chinese History,民族政权并立与多民族国家发展·辽宋夏金元,CONCEPTUAL,15,16,高中(10~12年级),了解辽宋夏金元时期多民族政权的并立（澶渊之盟、岳飞抗金），理解这一时期的民族关系和民族融合，认识元朝统一的历史意义和行省制度的影响。,能梳理辽宋夏金元政权并立的基本线索；能说明这一时期的民族融合表现；能说明元朝行省制度的意义,让 {{name}} 比较澶渊之盟和岳飞抗金，说说怎样评价这一时期的民族关系。,moe-2022-history:SH.CH.05,G-SH-HIST-01,progression
mtc_605,历史,History,中外历史纲要(上)·中国史,Chinese History,统一多民族国家的巩固·明清（前期）,CONCEPTUAL,15,16,高中(10~12年级),了解明清时期强化君主专制的措施（废丞相、设内阁、军机处），认识统一多民族国家的巩固（郑和下西洋、抗击倭寇、平定边疆叛乱），理解明清时期的社会经济和文化特征。,能说明明清强化君主专制的措施；能说出郑和下西洋和抗击倭寇的意义；能理解统一多民族国家巩固的措施,让 {{name}} 说说军机处的设立标志着什么，郑和下西洋与后来西方殖民扩张有什么不同。,moe-2022-history:SH.CH.06,G-SH-HIST-01,progression
mtc_606,历史,History,中外历史纲要(上)·中国史,Chinese History,近代中国的屈辱与救亡图存的早期探索,CONCEPTUAL,15,16,高中(10~12年级),了解列强侵华使中国逐步沦为半殖民地半封建社会的历程（鸦片战争、甲午战争、八国联军侵华及对应条约），认识各阶层救亡图存的早期探索（洋务运动、戊戌变法），理解这些探索的成就与局限。,能梳理列强侵华的主要战争和不平等条约及危害；能说明洋务运动和戊戌变法的内容及影响；能理解早期探索的局限性,让 {{name}} 比较洋务运动和戊戌变法，说说它们分别向西方学习什么，为什么都失败了。,moe-2022-history:SH.CH.07,G-SH-HIST-01,progression
mtc_607,历史,History,中外历史纲要(上)·中国史,Chinese History,新民主主义革命与中华人民共和国的成立,CONCEPTUAL,15,16,高中(10~12年级),了解新民主主义革命的历程（五四运动、中共成立、国民革命、土地革命、抗日战争、解放战争），理解新中国成立的历史意义。,能梳理新民主主义革命的主要阶段和重大事件；能说明各阶段的特点；能理解新中国成立的意义,让 {{name}} 说说新中国成立在中国历史上有什么伟大意义。,moe-2022-history:SH.CH.08,G-SH-HIST-01,progression
mtc_608,历史,History,中外历史纲要(上)·中国史,Chinese History,改革开放与中华民族伟大复兴,CONCEPTUAL,15,16,高中(10~12年级),了解十一届三中全会的历史转折意义和改革开放的进程，认识中国特色社会主义道路的形成，理解改革开放以来取得的重大成就和中华民族伟大复兴进入新时代。,能说明十一届三中全会的内容和意义；能梳理改革开放的重大举措和成就；能理解新时代的内涵和使命,让 {{name}} 说说为什么说十一届三中全会是伟大的历史转折，改革开放给中国带来了哪些翻天覆地的变化。,moe-2022-history:SH.CH.09,G-SH-HIST-01,progression
mtc_609,历史,History,中外历史纲要(下)·世界史,World History,古代文明的产生与多元发展,CONCEPTUAL,15,16,高中(10~12年级),了解古代文明的产生（两河流域、古埃及、古印度、古代中国、古希腊），认识古代文明的多元性和各自的代表性成就（楔形文字、金字塔、种姓制度、雅典民主等）。,能说出几个古代文明发源地及其成就；能说明各文明的特点；能理解古代文明的多元性,让 {{name}} 说说古代世界有哪几个主要文明发源地，古希腊的雅典民主制有什么特点。,moe-2022-history:SH.WH.01,G-SH-HIST-02,progression
mtc_610,历史,History,中外历史纲要(下)·世界史,World History,资本主义的兴起与资产阶级革命,CONCEPTUAL,15,16,高中(10~12年级),了解新航路开辟、文艺复兴、宗教改革、启蒙运动和英法美资产阶级革命，认识资本主义制度确立的过程和不同模式，理解思想解放运动对资本主义发展的推动作用。,能说出新航路开辟的意义；能说明启蒙运动思想家的主张；能比较君主立宪制和共和制的确立,让 {{name}} 说说文艺复兴和启蒙运动的核心思想有什么不同，它们分别对后来的社会变革产生了什么影响。,moe-2022-history:SH.WH.02,G-SH-HIST-02,progression
mtc_611,历史,History,中外历史纲要(下)·世界史,World History,工业革命与马克思主义的诞生,CONCEPTUAL,16,17,高中(10~12年级),了解两次工业革命（蒸汽时代和电气时代）的重大发明和影响，理解工业革命对世界格局的深远影响（资本主义世界体系形成），了解马克思主义诞生的历史条件和《共产党宣言》的意义。,能说出两次工业革命的重大发明；能说明工业革命对世界格局的影响；能理解马克思主义诞生的意义,让 {{name}} 说说工业革命是怎样改变世界面貌的，马克思主义为什么会在这一时期诞生。,moe-2022-history:SH.WH.03,G-SH-HIST-02,progression
mtc_612,历史,History,中外历史纲要(下)·世界史,World History,两次世界大战与十月革命,CONCEPTUAL,16,17,高中(10~12年级),了解两次世界大战的背景、过程和影响，认识十月革命的历史意义，理解20世纪国际秩序（凡尔赛-华盛顿体系/雅尔塔体系）的演变。,能说明两次世界大战的原因和影响；能理解十月革命的历史意义；能梳理国际秩序的演变,让 {{name}} 说说两次世界大战对国际秩序有什么影响，十月革命为什么开辟了人类历史的新纪元。,moe-2022-history:SH.WH.04,G-SH-HIST-02,progression
mtc_613,历史,History,中外历史纲要(下)·世界史,World History,冷战与20世纪下半叶世界的新变化,CONCEPTUAL,16,18,高中(10~12年级),了解冷战的形成与两极格局，认识20世纪下半叶世界多极化、经济全球化、信息革命等重大变化，理解当代世界格局的演变趋势。,能说明冷战的起因和两极格局的形成；能梳理20世纪下半叶的新变化；能理解多极化趋势,让 {{name}} 说说什么是冷战，它对世界格局有什么影响，冷战结束后世界格局发生了什么变化。,moe-2022-history:SH.WH.05,G-SH-HIST-02,progression
mtc_614,地理,Geography,自然地理,Physical Geography,地球的宇宙环境与太阳的影响,CONCEPTUAL,15,16,高中(10~12年级),了解地球在宇宙中的位置和地球的普通性与特殊性，理解太阳辐射对地球的影响（为地球提供能量）和太阳活动（黑子、耀斑）对地球的影响。,能说明太阳辐射对地球的重要意义；能说出太阳活动对地球的影响；能理解地球上存在生命的条件,让 {{name}} 说说太阳辐射对地球有什么重要作用，太阳黑子活动可能对人类生活造成什么影响。,moe-2022-geo:SH.PG.01,G-SH-GEO-01,progression
mtc_615,地理,Geography,自然地理,Physical Geography,地球自转的地理意义,CONCEPTUAL,15,16,高中(10~12年级),理解地球自转的方向、周期和速度，掌握地球自转产生的地理意义：昼夜交替、地方时的产生、沿地表水平运动物体的偏移（地转偏向力）。,能解释昼夜交替现象；能进行地方时和区时的计算；能说明地转偏向力对水平运动物体的影响,让 {{name}} 说说地球自转产生了哪些自然现象，计算一下北京时间与纽约时间差几小时。,moe-2022-geo:SH.PG.02,G-SH-GEO-01,progression
mtc_616,地理,Geography,自然地理,Physical Geography,地球公转的地理意义,CONCEPTUAL,15,16,高中(10~12年级),理解地球公转的轨道、方向、速度和周期，掌握黄赤交角及其影响，理解地球公转产生的地理意义：正午太阳高度的变化、昼夜长短的变化、四季的更替和五带的划分。,能说明黄赤交角的存在导致太阳直射点移动；能计算正午太阳高度；能分析昼夜长短的季节变化,让 {{name}} 解释为什么北京夏至日白昼最长而冬至日白昼最短，计算夏至日北京的正午太阳高度。,moe-2022-geo:SH.PG.03,G-SH-GEO-01,progression
mtc_617,地理,Geography,自然地理,Physical Geography,大气的受热过程,CONCEPTUAL,15,16,高中(10~12年级),理解大气的受热过程（太阳辐射→地面增温→地面辐射→大气增温→大气逆辐射），理解大气对地面的保温作用原理，能用大气的受热过程解释常见的自然现象。,能画图说明大气受热的三个过程；能解释大气的保温作用（温室效应）；能用受热过程解释现象,让 {{name}} 画图说明大气是怎样保温的，并解释为什么晴朗的夜晚比阴天的夜晚更冷。,moe-2022-geo:SH.PG.04,G-SH-GEO-01,progression
mtc_618,地理,Geography,自然地理,Physical Geography,大气环流与气压带风带,CONCEPTUAL,15,16,高中(10~12年级),理解单圈环流、三圈环流的形成和全球七气压带六风带的分布，理解气压带和风带的季节移动规律，了解海陆分布对大气环流的影响（季风环流）。,能画出全球气压带风带分布图；能说明气压带风带的移动规律；能分析季风环流的形成,让 {{name}} 画出全球七气压带六风带的分布图，并解释我国东部季风区冬夏风向为什么相反。,moe-2022-geo:SH.PG.05,G-SH-GEO-01,progression
mtc_619,地理,Geography,自然地理,Physical Geography,常见天气系统,CONCEPTUAL,15,16,高中(10~12年级),理解冷锋、暖锋、准静止锋等锋面系统的特点和天气特征，理解低压（气旋）和高压（反气旋）系统的气流运动和天气特征，能用天气系统知识解释常见的天气现象。,能比较冷锋和暖锋的天气特征；能说明气旋和反气旋控制下的天气；能解释寒潮、台风等天气现象,让 {{name}} 说说冷锋过境时天气有什么变化，为什么说「一场秋雨一场寒」。,moe-2022-geo:SH.PG.06,G-SH-GEO-01,progression
mtc_620,地理,Geography,自然地理,Physical Geography,水循环的过程与意义,CONCEPTUAL,16,17,高中(10~12年级),理解水循环的过程（蒸发、水汽输送、降水、地表径流、下渗、地下径流）和类型（海陆间循环、陆地内循环、海上内循环），理解水循环的地理意义，了解人类活动对水循环的影响。,能画出自然界水循环示意图并标注各环节；能说明水循环的地理意义；能分析人类活动对水循环的影响,让 {{name}} 说说水循环有哪些环节和类型，修筑水库对当地水循环会产生什么影响。,moe-2022-geo:SH.PG.07,G-SH-GEO-01,progression
mtc_621,地理,Geography,自然地理,Physical Geography,洋流的分布规律与影响,CONCEPTUAL,16,17,高中(10~12年级),了解世界洋流的分类（寒流和暖流）和分布规律（以副热带和副极地为中心的大洋环流），理解洋流对地理环境的影响（气候、渔场、航海、海洋污染）。,能画出世界洋流分布简图；能说明洋流分布的规律；能分析洋流对气候和渔场的影响,让 {{name}} 在世界地图上画出太平洋的洋流分布，并说说纽芬兰渔场的形成与洋流有什么关系。,moe-2022-geo:SH.PG.08,G-SH-GEO-01,progression
mtc_622,地理,Geography,自然地理,Physical Geography,内力作用与地表形态,CONCEPTUAL,16,17,高中(10~12年级),了解内力作用的能量来源和表现形式（板块运动、岩浆活动、变质作用、地震），理解板块构造学说，认识褶皱山系、断块山和火山等内力作用形成的地貌。,能说明板块学说的基本观点；能分析褶皱和断层的形成及地貌；能解释地震和火山的分布规律,让 {{name}} 用板块学说解释喜马拉雅山是怎样形成的，环太平洋地震带与板块运动有什么关系。,moe-2022-geo:SH.PG.09,G-SH-GEO-01,progression
mtc_623,地理,Geography,自然地理,Physical Geography,外力作用与河流地貌,CONCEPTUAL,16,17,高中(10~12年级),了解外力作用的能量来源和表现形式（风化、侵蚀、搬运、堆积），理解河流侵蚀地貌（V型河谷）、河流堆积地貌（冲积平原、三角洲）的形成过程，认识外力作用在不同河段的不同表现。,能区分外力作用的四种表现形式；能说明河流上中下游不同的地貌特征；能分析冲积平原的形成过程,让 {{name}} 说说长江三峡和长江三角洲分别是怎样形成的，它们分别属于什么地貌类型。,moe-2022-geo:SH.PG.10,G-SH-GEO-01,progression
mtc_624,地理,Geography,自然地理,Physical Geography,自然地理环境的整体性与地域分异,META,16,17,高中(10~12年级),理解自然地理环境的整体性（各要素相互联系制约）和地域分异规律（由赤道到两极、从沿海到内陆、山地垂直分异），了解世界主要自然带的分布和特征。,能说明自然地理环境各要素的相互关系；能说明三种地域分异规律；能说出主要自然带的分布,给 {{name}} 一座高山（如珠穆朗玛峰），请他描述从山麓到山顶自然带的垂直变化，并解释原因。,moe-2022-geo:SH.PG.11,G-SH-GEO-01,progression
mtc_625,地理,Geography,人文地理,Human Geography,人口的变化与人口问题,CONCEPTUAL,15,16,高中(10~12年级),了解人口的自然增长和人口迁移，理解人口增长模式的类型和转变，认识不同国家和地区的人口问题（人口增长过快/老龄化）及对策。,能说明影响人口增长的因素；能分析人口迁移的原因；能说出人口问题的对策,让 {{name}} 说说人口老龄化会带来哪些问题，比较发达国家和发展中国家的人口增长特点。,moe-2022-geo:SH.HG.01,G-SH-GEO-02,cn_only
mtc_626,地理,Geography,人文地理,Human Geography,城镇化与城乡协调发展,CONCEPTUAL,16,17,高中(10~12年级),了解城镇化的过程和特点，认识城镇化中的问题（环境污染/交通拥堵/住房紧张）和解决途径，理解城镇化和工业化的相互关系。,能说明城镇化的标志；能分析城镇化的问题；能提出协调发展的途径,让 {{name}} 说说城镇化可能带来哪些问题，为治理城市病提几条建议。,moe-2022-geo:SH.HG.02,G-SH-GEO-02,cn_only
mtc_627,地理,Geography,人文地理,Human Geography,农业的区位选择与地域类型,CONCEPTUAL,16,17,高中(10~12年级),理解农业区位因素（自然因素：气候、地形、土壤、水源；社会经济因素：市场、交通运输、劳动力、政策、技术），能分析具体农业地域类型的区位优势，了解主要农业地域类型（季风水田、商品谷物、大牧场放牧业、乳畜业等）。,能说出农业的主要区位因素；能分析某地发展农业的区位优势；能比较不同农业地域类型的特点,让 {{name}} 分析一下新疆为什么适合种植长绒棉，北京郊区为什么适合发展蔬菜花卉种植。,moe-2022-geo:SH.HG.03,G-SH-GEO-02,cn_only
mtc_628,地理,Geography,人文地理,Human Geography,工业的区位选择与工业区,CONCEPTUAL,16,17,高中(10~12年级),理解工业区位因素（原料、动力、劳动力、交通运输、土地、市场等），能判断不同类型工业的主导区位因素，了解工业集聚和分散、传统工业区和新兴工业区的形成条件和特点。,能说出工业的主要区位因素；能判断不同工业的主导区位因素；能分析工业集聚分散的原因,让 {{name}} 分析一下为什么啤酒厂通常建在大城市附近，而炼铝厂要建在能源丰富的地方。,moe-2022-geo:SH.HG.04,G-SH-GEO-02,cn_only
mtc_629,地理,Geography,人文地理,Human Geography,人类与地理环境的协调发展(可持续发展),META,16,18,高中(10~12年级),理解人地关系的发展历程，认识可持续发展（经济/社会/生态）的内涵和基本原则，理解走可持续发展之路的必然性。,能说明人地关系的演变；能理解可持续发展的内涵；能提出协调发展措施,让 {{name}} 说说为什么要走可持续发展道路，日常生活中可以怎样践行可持续发展理念。,moe-2022-geo:SH.HG.05,G-SH-GEO-02,cn_only
mtc_630,思想政治,Politics,中国特色社会主义,Socialism with Chinese Characteristics,中国特色社会主义的开创与发展,CONCEPTUAL,15,16,高中(10~12年级),了解中国特色社会主义的开创与发展历程（新民主主义革命→社会主义改造→改革开放→新时代），坚定中国特色社会主义道路自信。,能梳理中国特色社会主义的形成历程；能说明改革开放的意义；能理解新时代的内涵,让 {{name}} 梳理中国特色社会主义是怎样一步步形成和发展的。,moe-2022-pol:SH.SCC.01,G-SH-POL-01,progression
mtc_631,思想政治,Politics,中国特色社会主义,Socialism with Chinese Characteristics,习近平新时代中国特色社会主义思想,META,15,16,高中(10~12年级),了解习近平新时代中国特色社会主义思想的核心要义，认识新时代的主要矛盾和历史使命，坚定理想信念。,能说出新时代的主要矛盾；能说明新时代党的历史使命；能理解新发展理念,让 {{name}} 说说新时代我国社会的主要矛盾是什么。,moe-2022-pol:SH.SCC.02,G-SH-POL-01,progression
mtc_632,思想政治,Politics,经济与社会,Economy & Society,我国的基本经济制度,CONCEPTUAL,15,16,高中(10~12年级),理解我国的基本经济制度（公有制为主体、多种所有制经济共同发展）和社会主义市场经济体制的优势，理解市场在资源配置中的决定性作用和更好发挥政府作用。,能说明基本经济制度的内容；能理解公有制主体地位的意义；能说明市场经济与宏观调控的关系,让 {{name}} 说说我国的基本经济制度是什么，为什么要坚持公有制为主体。,moe-2022-pol:SH.ES.01,G-SH-POL-02,progression
mtc_633,思想政治,Politics,经济与社会,Economy & Society,新发展理念与高质量发展,CONCEPTUAL,16,17,高中(10~12年级),理解创新、协调、绿色、开放、共享的新发展理念，了解经济高质量发展的内涵和建设现代化经济体系的要求，认识共同富裕的目标。,能说出五大新发展理念；能说明高质量发展的含义；能理解共同富裕的意义,让 {{name}} 说说五大新发展理念是什么，它们解决什么问题。,moe-2022-pol:SH.ES.02,G-SH-POL-02,progression
mtc_634,思想政治,Politics,政治与法治,Politics & Rule of Law,中国共产党的领导,CONCEPTUAL,15,16,高中(10~12年级),理解中国共产党是中国特色社会主义事业的领导核心，了解党的性质宗旨和组织原则，认识党的领导是中国特色社会主义最本质特征。,能说明党的领导核心地位；能说出党的性质宗旨；能理解党的领导的意义,让 {{name}} 说说为什么说中国共产党的领导是中国特色社会主义最本质的特征。,moe-2022-pol:SH.PF.01,G-SH-POL-03,progression
mtc_635,思想政治,Politics,政治与法治,Politics & Rule of Law,人民当家作主的制度,CONCEPTUAL,15,16,高中(10~12年级),了解人民代表大会制度、政党制度、民族区域自治制度和基层群众自治制度，理解我国社会主义民主政治的特点和优势。,能说出人民代表大会制度的内容；能说明多党合作制度和民族区域自治的特点；能理解社会主义民主的优越性,让 {{name}} 说说我国的人民代表大会制度有什么特点，它与西方议会制有什么不同。,moe-2022-pol:SH.PF.02,G-SH-POL-03,progression
mtc_636,思想政治,Politics,政治与法治,Politics & Rule of Law,全面依法治国,CONCEPTUAL,16,17,高中(10~12年级),理解全面依法治国的总目标（建设中国特色社会主义法治体系、建设社会主义法治国家），认识科学立法、严格执法、公正司法、全民守法的内涵，理解党的领导、人民当家作主、依法治国三者的统一。,能说出全面依法治国的总目标；能说明法治建设的十六字方针；能理解党的领导与依法治国的关系,让 {{name}} 说说全面依法治国的总目标是什么，怎样理解党的领导、人民当家作主、依法治国的统一。,moe-2022-pol:SH.PF.03,G-SH-POL-03,progression
mtc_637,思想政治,Politics,哲学与文化,Philosophy & Culture,唯物论·物质与意识的辩证关系,CONCEPTUAL,16,17,高中(10~12年级),理解世界的本原是物质（物质决定意识），理解意识对物质具有能动作用，能运用物质与意识的辩证关系分析问题，理解一切从实际出发的方法论意义。,能说明物质决定意识的原理；能说明意识能动作用的表现；能运用一切从实际出发分析问题,让 {{name}} 用物质与意识的辩证关系原理，分析「想问题办事情必须从实际出发」的道理。,moe-2022-pol:SH.PC.01,G-SH-POL-04,cn_only
mtc_638,思想政治,Politics,哲学与文化,Philosophy & Culture,辩证法·联系的观点,CONCEPTUAL,16,17,高中(10~12年级),理解联系的普遍性、客观性和多样性，理解整体与部分的辩证关系，能运用联系的观点分析实际问题。,能说明联系的普遍性客观性和多样性；能运用整体与部分的关系分析问题；能用联系的观点看问题,让 {{name}} 用整体与部分的辩证关系原理，分析「国家好，大家才会好」这句话蕴含的道理。,moe-2022-pol:SH.PC.02,G-SH-POL-04,cn_only
mtc_639,思想政治,Politics,哲学与文化,Philosophy & Culture,辩证法·发展的观点,CONCEPTUAL,16,17,高中(10~12年级),理解发展的普遍性，理解事物发展的趋势（前进性与曲折性的统一），理解量变和质变的辩证关系，能用发展的观点分析问题。,能说明事物发展是前进性与曲折性的统一；能运用量变质变关系分析问题；能用发展的观点看问题,让 {{name}} 用量变与质变的辩证关系原理，说明为什么学习要注重积累、不能急于求成。,moe-2022-pol:SH.PC.03,G-SH-POL-04,cn_only
mtc_640,思想政治,Politics,哲学与文化,Philosophy & Culture,辩证法·矛盾的观点,CONCEPTUAL,16,17,高中(10~12年级),理解矛盾的对立统一，理解矛盾的普遍性和特殊性及其关系，理解主要矛盾和次要矛盾、矛盾的主要方面和次要方面，能运用矛盾分析法（两点论与重点论统一）分析问题。,能说明矛盾的普遍性和特殊性；能区分主次矛盾和矛盾的主次方面；能运用两点论和重点论分析问题,让 {{name}} 用矛盾的普遍性和特殊性关系原理，说明「具体问题具体分析」的重要性。,moe-2022-pol:SH.PC.04,G-SH-POL-04,cn_only
mtc_641,思想政治,Politics,哲学与文化,Philosophy & Culture,认识论·实践与认识,CONCEPTUAL,16,17,高中(10~12年级),理解实践是认识的基础（来源、动力、检验标准、目的），理解认识对实践的反作用，理解认识的反复性和无限性（追求真理是一个过程）。,能说明实践决定认识的四个方面；能说明认识对实践的反作用；能理解真理的反复性和无限性,让 {{name}} 举一个例子说明实践是检验认识真理性的唯一标准，并说说对「实践出真知」的理解。,moe-2022-pol:SH.PC.05,G-SH-POL-04,cn_only
mtc_642,思想政治,Politics,哲学与文化,Philosophy & Culture,历史唯物主义·社会规律与人民群众,CONCEPTUAL,16,18,高中(10~12年级),理解社会存在决定社会意识，理解生产力与生产关系、经济基础与上层建筑两对社会基本矛盾运动规律，认识人民群众是历史的创造者。,能说明社会存在与社会意识的辩证关系；能理解社会基本矛盾运动规律；能说明人民群众的历史地位,让 {{name}} 用社会基本矛盾运动的原理，说明我国为什么要不断推进改革开放。,moe-2022-pol:SH.PC.06,G-SH-POL-04,cn_only
mtc_643,思想政治,Politics,哲学与文化,Philosophy & Culture,价值观与人生价值的实现,META,16,18,高中(10~12年级),理解人的价值在于创造价值和对社会的贡献，理解价值观的导向作用和价值判断与选择的特点，理解在劳动和奉献中、在个人与社会的统一中、在砥砺自我中实现人生价值。,能说明人的价值的内涵；能理解价值观的导向作用；能说出实现人生价值的途径,让 {{name}} 说说怎样的人生才是有价值的，怎样在个人与社会的统一中实现自己的人生价值。,moe-2022-pol:SH.PC.07,G-SH-POL-04,cn_only
mtc_644,思想政治,Politics,哲学与文化,Philosophy & Culture,文化的内涵与社会作用,CONCEPTUAL,16,17,高中(10~12年级),理解文化的内涵和特点，认识文化与经济、政治的关系，理解文化在综合国力竞争中的地位和作用。,能说明文化的内涵和特点；能说明文化与经济政治的关系；能理解文化软实力的重要性,让 {{name}} 说说文化与经济、政治之间是什么关系，为什么说文化是综合国力的重要标志。,moe-2022-pol:SH.PC.08,G-SH-POL-04,cn_only
