id,subject,subject_en,domain,domain_en,name,type,age_range_start,age_range_end,stage,description,evidence,assessment_prompt,cn_standards,source_gap_id,origin
mtc_309,生物学,Biology,植物的生活,Plant Life,植物的光合作用,CONCEPTUAL,13,15,第四学段(7~9年级),理解光合作用的过程（条件光照原料二氧化碳和水产物有机物和氧气），认识光合作用的意义。,能写出光合作用的表达式和条件；能说明光合作用对生物圈的意义；能设计实验验证光合作用产生氧气,让 {{name}} 解释为什么说绿色植物是生物圈的基石（光合作用）。,moe-2022-bio:S4.PL.01,G-JH-BIO-04,cn_only
mtc_310,生物学,Biology,植物的生活,Plant Life,植物的呼吸作用,CONCEPTUAL,13,15,第四学段(7~9年级),理解呼吸作用的过程（吸收氧气分解有机物释放能量），能比较光合作用和呼吸作用的联系和区别。,能写出呼吸作用的表达式；能说明呼吸作用释放能量供生命活动；能比较光合作用和呼吸作用的区别,让 {{name}} 比较光合作用和呼吸作用在条件和原料产物上有什么不同。,moe-2022-bio:S4.PL.01,G-JH-BIO-04,cn_only
mtc_311,生物学,Biology,植物的生活,Plant Life,植物的蒸腾作用,CONCEPTUAL,13,15,第四学段(7~9年级),了解蒸腾作用的过程（水分以气体状态从叶片散失），理解蒸腾作用对植物和环境的意义。,能说出蒸腾作用的主要器官是叶；能说明气孔在蒸腾中的作用；能解释蒸腾作用的意义,让 {{name}} 解释夏天树荫下比较凉爽与什么作用有关（蒸腾作用）。,moe-2022-bio:S4.PL.02,G-JH-BIO-04,cn_only
mtc_312,生物学,Biology,人体生理与健康,Human Physiology,食物中的营养物质,CONCEPTUAL,12,14,第四学段(7~9年级),了解食物中的六大营养物质（糖类脂肪蛋白质水无机盐维生素）及其主要作用和食物来源。,能说出六大营养物质的名称和作用；能说出各营养物质的主要食物来源；能判断某种食物主要含哪种营养,让 {{name}} 说出食物中含有哪些营养物质，它们各有什么作用。,moe-2022-bio:S4.HH.01,G-JH-BIO-05,upstream_adapt
mtc_313,生物学,Biology,人体生理与健康,Human Physiology,消化系统的组成与吸收,CONCEPTUAL,12,15,第四学段(7~9年级),了解消化系统的组成（消化道和消化腺），理解食物的消化和吸收过程，掌握小肠是吸收的主要器官。,能说出消化系统的组成；能说明淀粉蛋白质脂肪的消化过程；能解释小肠适于吸收的结构特点,让 {{name}} 说说食物在消化道里是怎样被消化吸收的，小肠为什么是吸收的主要器官。,moe-2022-bio:S4.HH.01,G-JH-BIO-05,upstream_adapt
mtc_314,生物学,Biology,人体生理与健康,Human Physiology,人体的呼吸,CONCEPTUAL,13,15,第四学段(7~9年级),了解呼吸系统的组成，理解肺通气和肺泡与血液的气体交换过程，知道呼吸全过程。,能说出呼吸系统的组成；能说明肺泡适于气体交换的特点；能描述肺泡与血液的气体交换过程,让 {{name}} 说说空气是怎样进入肺部并在肺泡完成气体交换的。,moe-2022-bio:S4.HH.02,G-JH-BIO-05,upstream_adapt
mtc_315,生物学,Biology,人体生理与健康,Human Physiology,血液与血管,CONCEPTUAL,13,15,第四学段(7~9年级),了解血液的成分（血浆和三种血细胞）和功能，认识动脉静脉毛细血管的结构和功能特点。,能说出血液的成分和功能；能区分三种血细胞的形态和功能；能比较三种血管的结构特点,让 {{name}} 说说血液由哪些成分组成，红细胞和白细胞各有什么功能。,moe-2022-bio:S4.HH.02,G-JH-BIO-05,cn_only
mtc_316,生物学,Biology,人体生理与健康,Human Physiology,血液循环,CONCEPTUAL,13,15,第四学段(7~9年级),理解体循环和肺循环的途径，掌握血液在循环过程中成分的变化（动脉血静脉血的转换）。,能说出体循环和肺循环的途径；能说明血液成分在循环中如何变化；能说出心脏四腔和瓣膜的作用,让 {{name}} 说说吸入的氧气是怎样到达身体各处细胞的（血液循环途径）。,moe-2022-bio:S4.HH.02,G-JH-BIO-05,upstream_adapt
mtc_317,生物学,Biology,人体生理与健康,Human Physiology,人体代谢废物的排出（泌尿系统）,CONCEPTUAL,13,15,第四学段(7~9年级),了解排泄的概念和途径，理解肾脏的结构和尿液的形成过程（过滤和重吸收）。,能区分排泄和排遗；能说出肾脏的结构单位（肾单位）；能说明尿液形成的过滤和重吸收过程,让 {{name}} 说说尿液是怎样在肾脏里形成的，原尿和尿液有什么不同。,moe-2022-bio:S4.HH.02,G-JH-BIO-05,cn_only
mtc_318,生物学,Biology,人体生理与健康,Human Physiology,神经系统的组成与反射,CONCEPTUAL,14,15,第四学段(7~9年级),了解神经系统的组成（中枢神经系统和周围神经系统），理解反射弧的结构和反射的类型。,能说出神经系统的组成；能说出反射弧的五个环节；能区分非条件反射和条件反射,让 {{name}} 解释为什么手碰到烫的东西会立刻缩回来（反射弧）。,moe-2022-bio:S4.HH.03,G-JH-BIO-05,cn_only
mtc_319,生物学,Biology,人体生理与健康,Human Physiology,人体的激素调节,CONCEPTUAL,14,15,第四学段(7~9年级),了解人体主要内分泌腺及其分泌的激素，理解生长激素甲状腺激素胰岛素等的调节作用。,能说出几种主要激素及其作用；能说明激素分泌异常引起的疾病；能比较神经调节和激素调节,让 {{name}} 说说胰岛素有什么作用，糖尿病和哪种激素有关。,moe-2022-bio:S4.HH.03,G-JH-BIO-05,cn_only
mtc_320,生物学,Biology,人体生理与健康,Human Physiology,人体的免疫防线,CONCEPTUAL,14,15,第四学段(7~9年级),理解人体三道免疫防线的作用，区分非特异性免疫和特异性免疫，了解计划免疫的意义。,能说出三道免疫防线；能区分非特异性免疫和特异性免疫；能说明接种疫苗属于哪种免疫及其原理,让 {{name}} 说说接种疫苗为什么能预防传染病，属于哪道免疫防线。,moe-2022-bio:S4.HH.03,G-JH-BIO-05,cn_only
mtc_321,生物学,Biology,遗传与进化,Heredity & Evolution,基因控制生物的性状,CONCEPTUAL,13,15,第四学段(7~9年级),理解生物的性状由基因控制，能区分遗传和变异，了解相对性状的概念。,能说出遗传和变异的概念；能举出生物性状和相对性状的例子；能说明性状是由基因控制的,让 {{name}} 举几个自己身上像父母的性状，说说这是遗传还是变异。,moe-2022-bio:S4.HE.01,G-JH-BIO-06,upstream_adapt
mtc_322,生物学,Biology,遗传与进化,Heredity & Evolution,基因在亲子代间的传递,CONCEPTUAL,13,15,第四学段(7~9年级),了解基因DNA和染色体的关系，理解生殖过程中染色体的变化和基因的传递规律。,能说出基因DNA染色体的关系；能说明体细胞中染色体成对基因成对；能说明生殖细胞中染色体减半,让 {{name}} 说明基因、DNA、染色体之间是什么关系，它们怎样从亲代传给子代。,moe-2022-bio:S4.HE.01,G-JH-BIO-06,upstream_adapt
mtc_323,生物学,Biology,遗传与进化,Heredity & Evolution,显性基因与隐性基因的遗传规律,CONCEPTUAL,13,15,第四学段(7~9年级),理解显性基因和隐性基因的遗传规律，能用遗传图解判断后代的基因组成和性状表现。,能区分显性性状和隐性性状；能画出遗传图解判断后代性状表现；能解释近亲结婚的危害,让 {{name}} 用遗传图解分析一对双眼皮（显性）夫妇为什么可能生出单眼皮孩子。,moe-2022-bio:S4.HE.01,G-JH-BIO-06,cn_only
mtc_324,生物学,Biology,遗传与进化,Heredity & Evolution,人的性别遗传与遗传病,CONCEPTUAL,13,15,第四学段(7~9年级),了解人的性别决定（性染色体XY），认识常见的遗传病和禁止近亲结婚的意义。,能说出人的性染色体组成；能说明男女性别比例约为1比1的原因；能说出近亲结婚的危害,让 {{name}} 说说生男生女是由什么决定的，为什么男女比例约为1比1。,moe-2022-bio:S4.HE.01,G-JH-BIO-06,cn_only
mtc_325,生物学,Biology,遗传与进化,Heredity & Evolution,生物的变异,CONCEPTUAL,13,15,第四学段(7~9年级),了解变异的普遍性和类型，能区分可遗传变异和不可遗传变异，理解变异在生物进化中的意义。,能区分可遗传和不可遗传的变异；能说出变异的原因；能举例说明变异在育种中的应用,让 {{name}} 判断太空育种得到的变异是可遗传的还是不可遗传的，说明理由。,moe-2022-bio:S4.HE.02,G-JH-BIO-06,upstream_adapt
mtc_326,生物学,Biology,遗传与进化,Heredity & Evolution,生物的进化,CONCEPTUAL,13,15,第四学段(7~9年级),了解生命起源和生物进化的主要历程，理解达尔文自然选择学说的基本观点。,能说出生物进化的总体趋势；能说出自然选择学说的基本观点；能用自然选择解释生物的适应性,让 {{name}} 用自然选择学说解释为什么长颈鹿的脖子越来越长。,moe-2022-bio:S4.HE.02,G-JH-BIO-06,upstream_adapt
mtc_327,历史,History,中国古代史,Ancient Chinese History,早期人类与中华文明的起源,CONCEPTUAL,12,13,第四学段(7~9年级),了解元谋人北京人等早期人类和半坡河姆渡等原始农耕文化，认识中华文明起源的多源性。,能说出几个旧石器时代和新石器时代的代表人类；能说明北京人使用火的意义；能说出半坡河姆渡的农耕特点,让 {{name}} 说说北京人和半坡人、河姆渡人各是怎样生活的。,moe-2022-history:S4.AC.01,G-JH-HIST-01,cn_only
mtc_328,历史,History,中国古代史,Ancient Chinese History,夏商周的更替与分封制,CONCEPTUAL,12,13,第四学段(7~9年级),了解夏商周三代的更替，认识分封制和宗法制的内容和作用，理解早期国家的特征。,能说出夏商周的建立者和更替顺序；能说明分封制的内容和作用；能理解禅让制到世袭制的转变,让 {{name}} 说说分封制是怎么回事，它对西周统治起了什么作用。,moe-2022-history:S4.AC.01,G-JH-HIST-01,cn_only
mtc_329,历史,History,中国古代史,Ancient Chinese History,青铜器与甲骨文,CONCEPTUAL,12,14,第四学段(7~9年级),了解商周时期青铜器的高超工艺和甲骨文的意义，认识这是中华文明的重要标志。,能说出司母戊鼎等代表青铜器；能说明甲骨文的地位和价值；能理解青铜文明的特点,让 {{name}} 说说甲骨文的发现有什么重要意义，举一个青铜器的例子。,moe-2022-history:S4.AC.01,G-JH-HIST-01,cn_only
mtc_330,历史,History,中国古代史,Ancient Chinese History,春秋战国时期的社会变革,CONCEPTUAL,12,13,第四学段(7~9年级),了解春秋战国的诸侯争霸和商鞅变法，认识社会大变革促进了民族交融和思想繁荣。,能说出春秋战国争霸的主要史实；能说明商鞅变法的内容和作用；能理解变法使秦国强大,让 {{name}} 说说商鞅变法有哪些主要措施，为什么能使秦国强大。,moe-2022-history:S4.AC.01,G-JH-HIST-01,cn_only
mtc_331,历史,History,中国古代史,Ancient Chinese History,百家争鸣,CONCEPTUAL,12,14,第四学段(7~9年级),了解春秋战国时期儒家道家法家墨家等学派的主要思想，理解百家争鸣的历史意义。,能说出几个主要学派和代表人物；能说出孔子老子等人的主要主张；能理解百家争鸣的影响,让 {{name}} 说说孔子和老子各有什么主要思想，百家争鸣有什么意义。,moe-2022-history:S4.AC.01,G-JH-HIST-01,cn_only
mtc_332,历史,History,中国古代史,Ancient Chinese History,秦的统一与巩固统一的措施,CONCEPTUAL,12,14,第四学段(7~9年级),了解秦灭六国统一全国的过程，掌握秦始皇巩固统一的措施（统一度量衡文字货币、建立中央集权）。,能说出秦统一的意义；能说出秦始皇巩固统一的各项措施；能说明中央集权制度的特点,让 {{name}} 说说秦始皇采取了哪些措施巩固统一，这些措施有什么作用。,moe-2022-history:S4.AC.02,G-JH-HIST-01,cn_only
mtc_333,历史,History,中国古代史,Ancient Chinese History,西汉的建立与汉武帝的大一统,CONCEPTUAL,12,14,第四学段(7~9年级),了解西汉的建立和文景之治，掌握汉武帝在政治经济思想文化上实现大一统的措施。,能说出西汉的建立过程；能说出汉武帝大一统的各项措施；能理解大一统的历史意义,让 {{name}} 说说汉武帝是怎样实现大一统的，在政治和思想上分别采取了什么措施。,moe-2022-history:S4.AC.02,G-JH-HIST-01,cn_only
mtc_334,历史,History,中国古代史,Ancient Chinese History,丝绸之路的开辟,CONCEPTUAL,12,14,第四学段(7~9年级),了解张骞出使西域和丝绸之路的开辟，认识丝绸之路在中外经济文化交流中的作用。,能说出张骞出使西域的经过；能说明丝绸之路的路线和意义；能理解丝绸之路促进了中外交流,让 {{name}} 说说丝绸之路是怎样开辟的，它有什么重要意义。,moe-2022-history:S4.AC.02,G-JH-HIST-01,cn_only
mtc_335,历史,History,中国古代史,Ancient Chinese History,三国两晋南北朝的政权分立与民族交融,CONCEPTUAL,12,14,第四学段(7~9年级),了解三国鼎立和两晋南北朝的政权更替，理解北魏孝文帝改革促进民族交融的意义。,能说出三国鼎立的局面；能说明北魏孝文帝改革的措施；能理解民族交融对统一的作用,让 {{name}} 说说北魏孝文帝改革有哪些措施，对民族交融有什么作用。,moe-2022-history:S4.AC.02,G-JH-HIST-01,cn_only
mtc_336,历史,History,中国古代史,Ancient Chinese History,隋朝的统一与大运河,CONCEPTUAL,12,14,第四学段(7~9年级),了解隋朝的统一和科举制的创立，掌握大运河的开凿及其历史意义。,能说出隋朝统一的意义；能说明科举制创立的作用；能评价大运河的开凿,让 {{name}} 说说大运河的中心和南北端点在哪里，它的开凿有什么利和弊。,moe-2022-history:S4.AC.03,G-JH-HIST-01,cn_only
mtc_337,历史,History,中国古代史,Ancient Chinese History,唐朝的繁荣与开放,CONCEPTUAL,12,14,第四学段(7~9年级),了解贞观之治和开元盛世，掌握唐朝在经济文化和对外交流上的繁荣开放特征。,能说出贞观之治开元盛世的基本史实；能举出唐朝中外交流的例子（鉴真玄奘）；能理解唐朝开放的特征,让 {{name}} 说说唐朝为什么是一个繁荣开放的时代，举几个例子。,moe-2022-history:S4.AC.03,G-JH-HIST-01,cn_only
mtc_338,历史,History,中国古代史,Ancient Chinese History,科举制度的创立与演变,CONCEPTUAL,12,14,第四学段(7~9年级),了解科举制从隋朝创立到唐朝完善的过程，理解科举制对选拔人才和社会的影响。,能说出科举制创立的过程；能说明科举制的积极作用；能理解科举制对后世的影响,让 {{name}} 说说科举制是怎样创立的，它有什么重要意义。,moe-2022-history:S4.AC.03,G-JH-HIST-01,cn_only
mtc_339,历史,History,中国古代史,Ancient Chinese History,辽宋夏金元的并立与统一,CONCEPTUAL,13,15,第四学段(7~9年级),了解辽宋夏金时期的民族政权并立，认识元朝完成统一的历史意义。,能说出澶渊之盟等民族关系的事件；能说明元朝统一的意义；能理解民族政权并立的特点,让 {{name}} 说说辽宋夏金时期是怎样并立的，元朝统一有什么重要意义。,moe-2022-history:S4.AC.04,G-JH-HIST-01,cn_only
mtc_340,历史,History,中国古代史,Ancient Chinese History,宋代的经济繁荣与经济重心南移,CONCEPTUAL,13,15,第四学段(7~9年级),了解宋代农业手工业商业的发展和交子的出现，理解经济重心南移的过程和原因。,能说出宋代经济发展的表现；能说明交子出现的意义；能解释经济重心南移的原因,让 {{name}} 说说宋代商业繁荣的表现，经济重心是何时完成南移的。,moe-2022-history:S4.AC.04,G-JH-HIST-01,cn_only
mtc_341,历史,History,中国古代史,Ancient Chinese History,元朝的统治与行省制度,CONCEPTUAL,13,15,第四学段(7~9年级),了解元朝的统一和疆域，掌握行省制度和元朝对边疆地区（台湾西藏）的管理。,能说出元朝统一的过程；能说明行省制度的内容和作用；能说明元朝对台湾和西藏的管辖,让 {{name}} 说说元朝的行省制度是怎么回事，它对后世有什么影响。,moe-2022-history:S4.AC.04,G-JH-HIST-01,cn_only
mtc_342,历史,History,中国古代史,Ancient Chinese History,明朝的统治与郑和下西洋,CONCEPTUAL,13,15,第四学段(7~9年级),了解明朝的建立和君主专制的强化，掌握郑和下西洋的壮举及其意义。,能说明明朝废除丞相强化君权的措施；能说出郑和下西洋的概况；能评价郑和下西洋的意义,让 {{name}} 说说郑和下西洋最远到达哪里，有什么历史意义。,moe-2022-history:S4.AC.04,G-JH-HIST-01,cn_only
mtc_343,历史,History,中国古代史,Ancient Chinese History,清朝君主专制的强化与统一多民族国家的巩固,CONCEPTUAL,13,15,第四学段(7~9年级),了解清朝设立军机处强化君主专制，掌握清朝抗击外来侵略（郑成功收复台湾雅克萨之战）和巩固边疆的措施。,能说明军机处设立的标志意义；能说出郑成功收复台湾的史实；能说出清朝巩固西北边疆的措施,让 {{name}} 说说清朝是怎样巩固统一多民族国家的，举几个抗击外来侵略的例子。,moe-2022-history:S4.AC.04,G-JH-HIST-01,cn_only
mtc_344,历史,History,中国近代史,Modern Chinese History,鸦片战争与《南京条约》,CONCEPTUAL,12,14,第四学段(7~9年级),了解鸦片战争的原因和经过，理解《南京条约》的内容和中国开始沦为半殖民地半封建社会。,能说出鸦片战争的原因；能说出《南京条约》的主要内容；能说明鸦片战争是中国近代史的开端,让 {{name}} 说说《南京条约》有哪些内容，为什么说鸦片战争是中国近代史的开端。,moe-2022-history:S4.MC.01,G-JH-HIST-02,cn_only
mtc_345,历史,History,中国近代史,Modern Chinese History,第二次鸦片战争与太平天国运动,CONCEPTUAL,12,14,第四学段(7~9年级),了解第二次鸦片战争的危害和太平天国运动反抗侵略的斗争。,能说出第二次鸦片战争中列强的罪行（火烧圆明园）；能说明太平天国运动的意义；能理解人民反抗侵略的精神,让 {{name}} 说说英法联军火烧圆明园的史实，太平天国运动有什么意义。,moe-2022-history:S4.MC.01,G-JH-HIST-02,cn_only
mtc_346,历史,History,中国近代史,Modern Chinese History,洋务运动,CONCEPTUAL,13,15,第四学段(7~9年级),了解洋务运动的背景、内容和代表人物，评价洋务运动在中国近代化探索中的地位和局限。,能说出洋务运动的主要代表人物；能说明洋务运动的主要内容（军事民用工业新式海陆军）；能评价洋务运动的作用和局限,让 {{name}} 说说洋务运动办了哪些企业，它对中国近代化有什么作用和局限。,moe-2022-history:S4.MC.02,G-JH-HIST-02,cn_only
mtc_347,历史,History,中国近代史,Modern Chinese History,甲午中日战争与戊戌变法,CONCEPTUAL,13,15,第四学段(7~9年级),了解甲午中日战争和《马关条约》的影响，认识戊戌变法的探索及其失败原因。,能说出《马关条约》的内容和影响；能说明戊戌变法的主要内容；能理解变法失败的原因,让 {{name}} 说说《马关条约》对中国社会产生了什么影响，戊戌变法为什么会失败。,moe-2022-history:S4.MC.01,G-JH-HIST-02,cn_only
mtc_348,历史,History,中国近代史,Modern Chinese History,辛亥革命与中华民国的建立,CONCEPTUAL,13,15,第四学段(7~9年级),了解辛亥革命的过程，理解推翻帝制建立民国的历史意义，认识孙中山的贡献。,能说出辛亥革命的主要过程；能说明中华民国成立的意义；能理解辛亥革命推翻了封建帝制,让 {{name}} 说说辛亥革命有什么伟大意义，它推翻了什么建立了什么。,moe-2022-history:S4.MC.02,G-JH-HIST-02,cn_only
mtc_349,历史,History,中国近代史,Modern Chinese History,新文化运动,CONCEPTUAL,13,15,第四学段(7~9年级),了解新文化运动的背景、代表人物和主要内容，理解它对思想解放的意义。,能说出新文化运动的代表人物和阵地；能说明新文化运动的主要内容（民主与科学）；能理解它的历史意义,让 {{name}} 说说新文化运动提倡什么反对什么，它有什么意义。,moe-2022-history:S4.MC.02,G-JH-HIST-02,cn_only
mtc_350,历史,History,中国近代史,Modern Chinese History,五四运动与中国共产党的成立,CONCEPTUAL,13,15,第四学段(7~9年级),了解五四运动的经过和历史意义，理解中国共产党成立是开天辟地的大事变。,能说出五四运动的口号和意义；能说明中国共产党成立的历史条件；能理解中共成立的意义,让 {{name}} 说说为什么说五四运动是新民主主义革命的开端。,moe-2022-history:S4.MC.03,G-JH-HIST-02,cn_only
mtc_351,历史,History,中国近代史,Modern Chinese History,北伐战争与国民革命的失败,CONCEPTUAL,13,15,第四学段(7~9年级),了解国共第一次合作和北伐战争的成果，认识国民革命失败的原因。,能说出北伐战争的主要对象和成果；能说明国共合作的意义；能理解国民革命失败的原因,让 {{name}} 说说北伐战争取得了哪些成果，国民革命为什么失败。,moe-2022-history:S4.MC.03,G-JH-HIST-02,cn_only
mtc_352,历史,History,中国近代史,Modern Chinese History,中国工农红军长征,CONCEPTUAL,13,15,第四学段(7~9年级),了解红军长征的原因和主要经过，理解长征精神和遵义会议的意义。,能说出长征的原因和主要经过；能说明遵义会议的内容和意义；能理解长征胜利的意义,让 {{name}} 说说遵义会议有什么重要意义，红军长征体现了什么精神。,moe-2022-history:S4.MC.03,G-JH-HIST-02,cn_only
mtc_353,历史,History,中国近代史,Modern Chinese History,抗日战争,CONCEPTUAL,13,15,第四学段(7~9年级),了解日本侵华的主要史实和中国人民全民族抗战的历程，理解抗日战争胜利的意义。,能说出九一八事变和七七事变；能说明全民族抗战的表现；能理解抗日战争胜利的意义,让 {{name}} 说说中国人民是怎样取得抗日战争胜利的，这场胜利有什么意义。,moe-2022-history:S4.MC.03,G-JH-HIST-02,cn_only
mtc_354,历史,History,中国近代史,Modern Chinese History,人民解放战争的胜利,CONCEPTUAL,13,15,第四学段(7~9年级),了解重庆谈判和解放战争的历程，理解新民主主义革命胜利的意义。,能说出解放战争的主要战役（辽沈淮海平津）；能说明中国共产党胜利的原因；能理解新民主主义革命胜利的意义,让 {{name}} 说说三大战役有什么作用，新民主主义革命胜利有什么意义。,moe-2022-history:S4.MC.03,G-JH-HIST-02,cn_only
mtc_355,历史,History,中国现代史,Contemporary Chinese History,中华人民共和国的成立,CONCEPTUAL,13,15,第四学段(7~9年级),了解新中国成立的历史条件和开国大典，理解新中国成立的历史意义。,能说出新中国成立的时间和标志；能说明新中国成立的历史意义；能理解中国结束了半殖民地半封建社会,让 {{name}} 说说新中国成立有什么伟大的历史意义。,moe-2022-history:S4.CC.01,G-JH-HIST-03,cn_only
mtc_356,历史,History,中国现代史,Contemporary Chinese History,社会主义制度的建立与一五计划,CONCEPTUAL,13,15,第四学段(7~9年级),了解一五计划的基本任务和成就，理解三大改造完成标志着社会主义制度基本建立。,能说出一五计划的主要成就；能说明三大改造的内容和意义；能理解社会主义制度建立的标志,让 {{name}} 说说一五计划取得了哪些成就，三大改造完成有什么意义。,moe-2022-history:S4.CC.01,G-JH-HIST-03,cn_only
mtc_357,历史,History,中国现代史,Contemporary Chinese History,探索建设社会主义的道路,CONCEPTUAL,13,15,第四学段(7~9年级),了解全面建设社会主义时期的探索成就和曲折，理解建设社会主义的艰辛历程。,能说出探索时期的主要成就（两弹一星）；能说明探索中出现的曲折及原因；能理解建设的艰辛,让 {{name}} 说说全面建设社会主义时期取得了哪些成就，探索中出现了哪些曲折。,moe-2022-history:S4.CC.01,G-JH-HIST-03,cn_only
mtc_358,历史,History,中国现代史,Contemporary Chinese History,改革开放,CONCEPTUAL,13,15,第四学段(7~9年级),了解十一届三中全会的内容和意义，掌握农村和城市改革及对外开放格局的形成。,能说出十一届三中全会的内容和意义；能说明农村家庭联产承包责任制；能说明经济特区的设立和对外开放格局,让 {{name}} 说说为什么说十一届三中全会是伟大的历史转折，改革开放取得了哪些成就。,moe-2022-history:S4.CC.02,G-JH-HIST-03,cn_only
mtc_359,历史,History,世界古代史与近代史,World History,古代亚非文明,CONCEPTUAL,12,14,第四学段(7~9年级),了解古埃及古巴比伦古印度和古代中国等大河流域的古代文明及其代表成果。,能说出几个古代亚非文明发源地；能说出金字塔汉谟拉比法典等代表成果；能理解大河流域与文明的关系,让 {{name}} 说说古代亚非有几个主要文明，各有什么代表成果。,moe-2022-history:S4.WA.01,G-JH-HIST-04,upstream_adapt
mtc_360,历史,History,世界古代史与近代史,World History,古希腊罗马文明,CONCEPTUAL,12,14,第四学段(7~9年级),了解古希腊的民主政治和古罗马的法律贡献，认识西方文明的渊源。,能说出古希腊雅典民主政治的特点；能说明罗马法的发展；能理解希腊罗马对西方文明的贡献,让 {{name}} 说说古希腊雅典的民主政治有什么特点，古罗马的法律有什么贡献。,moe-2022-history:S4.WA.01,G-JH-HIST-04,upstream_adapt
mtc_361,历史,History,世界古代史与近代史,World History,西欧封建社会与中古世界,CONCEPTUAL,12,14,第四学段(7~9年级),了解中世纪西欧的封建等级制度和庄园经济，认识拜占庭和阿拉伯等文明在中古世界的地位。,能说出西欧封建等级制度的特点；能说明庄园经济的特点；能了解拜占庭和阿拉伯文明,让 {{name}} 说说中世纪西欧的封建社会有什么特点，庄园是怎样经营的。,moe-2022-history:S4.WA.01,G-JH-HIST-04,cn_only
mtc_362,历史,History,世界近代史,World History,新航路开辟与文艺复兴,CONCEPTUAL,13,15,第四学段(7~9年级),了解新航路开辟的过程和文艺复兴运动，认识这两件事对世界从分散走向整体的作用。,能说出几位新航路开辟的航海家；能说明文艺复兴的核心思想；能理解新航路开辟的影响,让 {{name}} 说说新航路开辟有哪些航海家，它对世界有什么影响。,moe-2022-history:S4.WM.01,G-JH-HIST-04,cn_only
mtc_363,历史,History,世界近代史,World History,英国资产阶级革命与资本主义制度的确立,CONCEPTUAL,13,15,第四学段(7~9年级),了解英国资产阶级革命和《权利法案》，认识资本主义制度的确立过程及其意义。,能说出英国资产阶级革命的过程；能说明《权利法案》的意义；能理解君主立宪制的建立,让 {{name}} 说说英国《权利法案》有什么意义，它建立了什么制度。,moe-2022-history:S4.WM.01,G-JH-HIST-04,cn_only
mtc_364,历史,History,世界近代史,World History,第一次工业革命,CONCEPTUAL,13,15,第四学段(7~9年级),了解第一次工业革命的重大发明（蒸汽机）和影响，理解它怎样改变了世界面貌。,能说出工业革命中的重大发明（瓦特蒸汽机）；能说明蒸汽时代的特点；能理解工业革命对社会的影响,让 {{name}} 说说第一次工业革命有哪些重要发明，它是怎样改变世界的。,moe-2022-history:S4.WM.01,G-JH-HIST-04,cn_only
mtc_365,历史,History,世界近代史,World History,马克思主义的诞生与巴黎公社,CONCEPTUAL,13,15,第四学段(7~9年级),了解《共产党宣言》的发表和马克思主义诞生的意义，了解巴黎公社的实践。,能说出马克思主义诞生的标志；能说明《共产党宣言》的意义；能了解巴黎公社的地位,让 {{name}} 说说马克思主义是怎样诞生的，它有什么意义。,moe-2022-history:S4.WM.01,G-JH-HIST-04,cn_only
mtc_366,历史,History,世界近代史,World History,第二次工业革命,CONCEPTUAL,13,15,第四学段(7~9年级),了解第二次工业革命中电力和内燃机的广泛应用，理解它对世界经济和政治格局的影响。,能说出第二次工业革命的主要领域（电力内燃机）；能说明电气时代的特点；能理解第二次工业革命的影响,让 {{name}} 说说第二次工业革命和第一次有什么不同，它怎样改变了世界。,moe-2022-history:S4.WM.01,G-JH-HIST-04,cn_only
mtc_367,历史,History,世界现代史,World History,第一次世界大战,CONCEPTUAL,13,15,第四学段(7~9年级),了解第一次世界大战的爆发原因、主要经过和结果，理解战争给人类带来的灾难。,能说出第一次世界大战的导火线和交战双方；能说明战争的主要战役；能理解战争的性质和影响,让 {{name}} 说说第一次世界大战是怎样爆发的，它带来了什么后果。,moe-2022-history:S4.WM.02,G-JH-HIST-04,cn_only
mtc_368,历史,History,世界现代史,World History,十月革命与苏联社会主义建设,CONCEPTUAL,13,15,第四学段(7~9年级),了解十月革命的经过和意义，认识世界上第一个社会主义国家的建立和苏联的社会主义建设。,能说出十月革命的过程；能说明十月革命的历史意义；能了解苏联社会主义建设的主要成就,让 {{name}} 说说十月革命有什么历史意义，它建立了什么样的国家。,moe-2022-history:S4.WM.02,G-JH-HIST-04,cn_only
mtc_369,历史,History,世界现代史,World History,第二次世界大战,CONCEPTUAL,13,15,第四学段(7~9年级),了解第二次世界大战的爆发、反法西斯联盟的形成和战争的胜利，理解战争的深远影响。,能说出二战爆发和转折的关键事件；能说明世界反法西斯联盟的作用；能理解二战胜利的意义,让 {{name}} 说说第二次世界大战对世界产生了哪些深远影响。,moe-2022-history:S4.WM.02,G-JH-HIST-04,cn_only
mtc_370,历史,History,世界现代史,World History,冷战与两极格局,CONCEPTUAL,13,15,第四学段(7~9年级),了解冷战政策的出台和两极格局的形成，认识冷战对世界的影响和格局的演变。,能说出冷战开始标志（杜鲁门主义）；能说明两极格局的形成；能理解冷战的影响,让 {{name}} 说说什么是冷战，两极格局是怎样形成的。,moe-2022-history:S4.WM.02,G-JH-HIST-04,cn_only
mtc_371,地理,Geography,地球与地图,Earth & Maps,地球的形状与大小,CONCEPTUAL,12,13,第四学段(7~9年级),认识地球是一个两极稍扁赤道略鼓的不规则球体，了解地球的大小数据（平均半径表面积）。,能说出地球的形状；能说出地球的平均半径和赤道周长等数据；能举出证明地球是球体的证据,让 {{name}} 说说人类是怎样认识到地球是球形的，举几个证据。,moe-2022-geo:S4.EM.01,G-JH-GEO-01,cn_only
